UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
7819,52771,,18-03-2020,A deluge of retailer emails today re plans re covid 19; one supermarket rationing it's own products - good move,Positive
7820,52772,Wherever His wind takes me.,18-03-2020,@realDonaldTrump But you haven't closed everything down. Domestic and international travel should be banned or we will become Italy. It's not rocket science. 6 weeks of only grocery shopping and we'd be out of it. #coronavirus #COVID19 #ChinaLiedPeopleDie,Extremely Negative
7821,52773,,18-03-2020,"#Gas during #coronavirus, from @CommutingLarry 

https://t.co/Ys6IwsYkqw",Neutral
7822,52774,"Barrie, Ontario",18-03-2020,Day one of self isolation - grocery shopping online.  #SelfIsolation #selfquarantine #14days #coronavirus #COVID19,Negative
7823,52775,NJ/NYC,18-03-2020,How is #Covid_19 #Coronavirus impacting consumer sentiment? @BainAlerts has been tracking this globally: https://t.co/qCCyc6WNb4,Neutral
7824,52776,Chicagoland,18-03-2020,Shopped at @Lowes yesterday after visiting Costco and grocery store and surprised no disinfectant wipes for carts like other stores.  Asked employee and told they dont have them. Will shop nearby @HomeDepot next time #coronavirus,Positive
7825,52777,,18-03-2020,Next at 6 on More coverage of how Greater Cincinnati s food supply is holding up during the pandemic I d like to think you ll find my report reassuring  And it might put a pause on what s clearly been some panic buying,Extremely Positive
7826,52778,"Upton, Wirral ",18-03-2020,"@sainsburys thank you for bringing in measures to help over 70s, disabled and vulnerable. As I fall into one of these what proof do you need for online shopping to get that priority? #homedelivery #COVID2019",Positive
7827,52779,"Melbourne, Australia",18-03-2020,Even a person who might be on isolation because of COVID-19 has to go to these supermarket to buy the stuff and expose themselves to this crowd just because they can't simply order online. (high risk),Extremely Negative
7828,52780,Kingdom of Mancunia,18-03-2020,"We all still need to laugh because thats what us Brits do best, but please take the advice seriously folks. Stay safe. #COVID19 #stayhomechallenge #selfquarantine #SelfIsolation #coronavirus #StopPanicBuying  https://t.co/leBgyyu3Qb",Extremely Positive
7829,52781,,18-03-2020,"Only to the grocery store and doctor appointments. Otherwise, take caution and sit your arses home. #kungfu #coronavirus #ChineseCoronavirus #gloves https://t.co/ygyRqgJdTL",Neutral
7830,52782,,18-03-2020,"Lets LIST companies youve heard that ARENT in the healthcare, grocery, or pharmaceutical fields that are requiring workers to CONTINUE working during this pandemic. Reply BELOW!! Lets make a list so we can bring it to public attention!!  #Coronavirus #NotDoingTheirPart",Neutral
7831,52783,,18-03-2020,"A super long supermarket queue in California... #coronavirus
(Video: @jeffgritchen) https://t.co/ZTOmwOlF9Y",Positive
7832,52784,,18-03-2020,Whilst most people are panicking &amp; bulk buying food etc. Someone at my work has decided to panic buy a fucking treadmill for when the gyms close down ? #CoronaVirus ????,Extremely Negative
7833,52785,,18-03-2020,How COVID-19 Outbreaks Correlate To A Surge In VPN Usage: One of the interesting -- but probably not surprising -- changes in consumer media behavior related to the spread of the COVID-19 outbreak... https://t.co/flMEXk1TFN,Negative
7834,52786,"Allentown, PA",18-03-2020,"True story:
My grandmother goes to the grocery store the other day. She went for paper towels. Shelves are wiped. She finds one and goes to check out. Says to the cashier ""what's going on? are you closing?""

That's when she learned about Covid-19. Old people are something else",Positive
7835,52787,"Ramona, CA",18-03-2020,These were the shelves in my grocery store today in San Diego California  ,Neutral
7836,52788,,18-03-2020,"#CoronaVirus (more accurately the PANIC of the virus) is destroying America and the Leftists are only concerned about ""political correctness"".

It came from China. It's okay to call it the Chinese Virus, just like we call food that originates from China, Chinese Food.",Extremely Negative
7837,52789,,18-03-2020,Today my son joined the ranks of the unsung heroes in the war against #coronavirus. He was just hired as a stocker at our local grocery store. Attention crazy customers: Please let him put the toilet paper on shelves before U fight over it! Dont wanna see him on @OfficialLivePD.,Negative
7838,52790,"England, United Kingdom",18-03-2020,"@MsBlaireWhite @Natalia01Mateo I believe we will be stuck in this everlasting #Coronavirus cycle-
*Hungry person eats a wild creature
*Hungry person catches corona virus
*Virus spreads
*Greedy idiots panic buy all food
*People starve
*Hungry p",Extremely Negative
7839,52791,United States,18-03-2020,"@realDonaldTrump @GavinNewsom Time to prepare National Guard to set up food supply sectors (MREs &amp; bottled water). Stores will not be able to meet demand at current degradation. Get this rolling now! 

To the deniers, this is about to get real! ",Extremely Negative
7840,52792,Minneapolis ,18-03-2020,Do grocery stores have the right payments tech to handle an influx of shelter-at-home shoppers amid the #coronavirus pandemic? https://t.co/ywHx9GrXkX,Neutral
7841,52793,"Jonesport, Me; Sea Cliff, NY",18-03-2020,Coronavirus Online Updates - Consumer Reports ... https://t.co/H4qS2vLGe0,Neutral
7842,52794,"New York, NY",18-03-2020,"General Mills reported stronger demand for its products as consumers buy more food to prepare for the #coronavirus pandemic, but the company said it was uncertain how long the higher orders would last. https://t.co/t9lY8SESPZ",Negative
7843,52795,"Marlow, UK",18-03-2020,@Nigel_Farage Let's hope they're all bringing food to stock our shelves #coronavirus #covid19UK,Positive
7844,52796,"Chicago, IL",18-03-2020,"Today at the grocery store. Yep, this really happened! #ToiletPaperPanic #ToiletPaperPanic #grocery #store #customer #strict #limit #ration #CoronaVirus #virus #sick #flu #cold #COVID19 #sanitizing #pandemic #toiletpaper #ToiletPaperEmergency #toiletpapershortage #mom #mother https://t.co/uxW7rTEWDc",Positive
7845,52797,"Santa Rosa, CA",18-03-2020,"@jfahmy I feel so sick!  I think Ill drive around, find a grocery store, and sneeze on everybody.  #JustKidding!  Seriously, I feel great, and Im not driving anywhere!! #coronavirus #ChineseVirus",Neutral
7846,52798,Sydney,18-03-2020,Any minor entity that I may have subscribed to previously: stop emailing me to let me know what you're doing about covid-19!!! Unless you are the government/medical authority/my employer/supermarket: I don't give a ****!,Negative
7847,52799,"Huddersfield, England",18-03-2020,"So chickens are flying off the #supermarket shelves (not literally) together with bread, pasta and rice. So new made up foods appearing and there were plenty of these in #Aldi. Probably a result of global warming, #COVID-19 and #Brexit (whatever happened to Brexit ?) https://t.co/Gj7OOPvqvk",Positive
7848,52800,"New York, USA",18-03-2020,Gro Intelligences number-crunching points to slowly rebounding poultry prices as a key indicator of damage to Chinas economyand how quickly it can ramp back up. https://t.co/KrVRvCSkuH #coronavirus #AI,Positive
7849,52801,,18-03-2020,Great idea here seniors only grocery shopping hour first thing in am to allow ppl to shop more safely during times South Bay grocery store chain Zanotto s implements seniors only hour,Extremely Positive
7850,52802,Ireland,18-03-2020,"A second wave of #coronavirus infections has hit Asia, with rates of infection rising in Taiwan, South Korea, Singapore and Hong Kong. This evidence suggests this is going to be a very long haul to contain Covid-19.
https://t.co/LzsVKt5XoP",Neutral
7851,52803,United Kingdom,18-03-2020,I only booked my hotel for only 2 days to see how the #coronavirus would progress especially for hotel prices I rebooked last night for another 2 nights and was told this morning they have to move me from my room as it has been reserved.,Positive
7852,52804,"Brandon, Florida",18-03-2020,"Repost from discgolfcenter 

Due to the Covid-19 spread, we are limiting our retail store to less than 10 people, including employees until further notice. We do offer Store Pick up, as well as our Free Shipping https://t.co/ery3Avoio8",Extremely Positive
7853,52805,Essex,18-03-2020,"Updated a consumer rights blog today to include #coronavirus and empathy - its fucking needed right now - #ocr relevant 

https://t.co/0yILXVpDKp",Neutral
7854,52806,Kent / London,18-03-2020,"What help is available for people struggling with rent, council tax and bills in the face of #Coronavirus ? @adamfrwilliams rounds up the latest - and it's pretty clear more needs to be done / offered https://t.co/VKMTdcKF9D",Extremely Positive
7855,52807,"Accra, Ghana",18-03-2020,"#Coronavirus (#COVID19) UPDATE: 599 cases in #Africa

??Egypt - 196 (6 dead; 27 recover)
??SouthAfrica - 116
??Algeria - 72 (5 dead)
??Morocco - 49 (2 dead) 
??Senegal - 29 (1 recover)
??Tunisia - 29
??Burkina Faso - 27 (1 dead) 
??Cameroon - 10
??Nigeria - 8 (2 recover)

-THREAD",Extremely Negative
7856,52808,BRADFORD UK,18-03-2020,Here is The Beast Of BD3 holding forth with his opinion of the current situation and those people who are panic buying pet food and so depriving other pets and putting them at risk. #coronavirus #COVID19 #CatsOfTwitter #cat #mycatdoesnthalfgoon. https://t.co/CYyBCxWVdv,Extremely Negative
7857,52809,En algún lugar...,18-03-2020,"Today lets be thankful to (in no particular order):
Nurses
Doctors
Paramedics
Ambulance drivers
Policemen/women
Public transport employees
Teachers
Electricity workers
Garbage collectors
Grocery store employees
Water works employees
ISP employees
Many others
#coronavirus",Positive
7858,52810,"London, England",18-03-2020,#Coronavirus: Halted #Paraguayan #sesame sales pushing down #prices https://t.co/Hb9pSpBebm,Neutral
7859,52811,Sydney,18-03-2020,#CoronaVirus #Covid-19 Police to patrol supermarket isles &gt; wake up Australians you are a bunch of selfish morons deserve to be locked up &gt; THERE IS NO EXCUSE FOR YOUR BEHAVIOUR &gt; lower your heads in SHAME,Extremely Negative
7860,52812,,18-03-2020,The only grocery store left that is fully stocked. #COVID19 #coronavirus #grocerygames #grocerystores #groceries https://t.co/M26804vRoA,Neutral
7861,52813,"Nashville, TN",18-03-2020,"Another reminder that @BradPaisley &amp; @Kimwilliamspais are THE BEST! @WKRN
?? ? 
https://t.co/G2BGz3rlpy",Extremely Positive
7862,52814,Indianapolis,18-03-2020,Me thinking about how gas prices are the lowest in years and we cant go anywhere right now. #Irony #Coronavirus https://t.co/3evPgbkHGY,Negative
7863,52815,"New York, NY",18-03-2020,"I dont know anymore which are indoor clothes or outdoor clothes but I just wore a bathrobe, @Nike Air Jordans and a Speedo @SpeedoUSA to the supermarket and Ive never felt more alive. #coronavirus",Negative
7864,52816,,18-03-2020,At least grocery store chains and food companies can do an audit of the products they stock/sell.  If folks are leaving your products on the shelf in a time like this then the food industry probably isnt your calling. #coronavirus,Positive
7865,52817,"Las Vegas, NV",18-03-2020,I work in retail where people come in and out daily. What is the difference between a convenience store and nail saloon? #coronavirus,Neutral
7866,52818,Arizona,18-03-2020,Whatever stomach bug or post food poisoning nonsense thats taken me over is making me too exhausted to go into a hypochondriac panic about Covid-19. I dont know if this is a good thing or not.,Extremely Negative
7867,52819,"Gloucester, New South Wales",18-03-2020,"Leadership during the COVID-19 Crisis: Be a model consumer.

Our small businesses are certainly feeling the brunt, particularly after fires and droughts. This really resonated to me with simple ways we can support them!

https://t.co/ePd8uQAFyj

#caronavirus #consumer #shoplocal https://t.co/JhaS5USJG9",Positive
7868,52820,Probably Out Of Touch  ,18-03-2020,"THIS IS NOT A JOKE, PERSONAL PLEASE, HELP US AND HELP THE NEXT, FOR EXAMPLE, DON'T BUY ALL THE ALCOHOL IN GEL FROM THE SUPERMARKET PLATE, THE NEAREST PERSON YOU CAN BE WITH COVID-19 .... HELP  THE NEXT .. AND THEIR FAMILIES ALSO .. STAY HOME SAFELY. ?? https://t.co/l0PTu5kGgE",Extremely Positive
7869,52821,"Washington, DC",18-03-2020,"1. .@kroger refuses to give paid sick leave to all of its employees  even though they are on the front lines of this pandemic.

Instead, everyone gets a $25 Kroger gift card.

And they are attacking me for reporting the facts.

https://t.co/S4nhZP3ufo",Negative
7870,52822,,18-03-2020,"Had surgery yesterday, and get to stand in line now just to get in the grocery store because of all the panic buying... People sure are swell.

#ralphs #coronavirus #panicbuying https://t.co/PgSfJ95zkL",Negative
7871,52823,"McKinney, TX",18-03-2020,I'm doing my part to help out during all the Covid-19 panic..... By working from home and online shopping 12 hours a day,Negative
7872,52824,At the pub ,18-03-2020,@Iromg Its disgusting that local shops have marked up the prices on essential items to cash in ?? the world is in crises and morons seeing pound signs #Corvid19uk #coronavirus some shops have tripled in price ? they shouldnt get away with it ? #shoppi,Extremely Negative
7873,52825,"München, Bayern",18-03-2020,"Someone in the supermarket parking lot just approached me about whether I want to support his ""Estonian Corona-Rock band"", and tried to sell me their CD. This is PEAK WTF level for me.
#CoronaVirusChallenge #COVID2019 #COVID2019de",Negative
7874,52826,London,18-03-2020,The media need to be responsible in this crisis. No pictures of empty supermarket shelves. No eulogies for each coronavirus death. It is not done for flu victims and we need to prevent panic. We all have a higher cause than the number of  followers/readers. #coronavirus,Extremely Negative
7875,52827,Canada,18-03-2020,The mood is somber and the shelves bear. Prices are slashed throughout. Im looking at people grabbing things like corned beef-a war-time staple. The staff is silent. There is no cough mixture left. We are like buzzards picking scraps off the shelf. Amazing! #Covid_19,Negative
7876,52828,Washington D.C. ,18-03-2020,Public service announcement: My local bar @Mortons BETHESDA called to say they are doing take out and delivery to select locations. Prices have been cut. Trying to keep some staff and business. #coronavirus,Negative
7877,52829,"Boston, Mass.",18-03-2020,@kristenvbrown @RebeccaDRobbins Heyboth of yoube on the lookout for rogue consumer DNA test companies retrofitting to become fake Covid 19 tests. The lack of FDA oversight is frightening. Just saying.,Extremely Negative
7878,52830,Barcelona,18-03-2020,"Just as these politics have delayed the necessary responses to climate breakdown, ecological collapse, air and water pollution, obesity and consumer debt, so they appear to have delayed the effective containment of Covid-19. https://t.co/c3V4MDeLSX",Extremely Negative
7879,52831,"Boston, MA",18-03-2020,"REDUCED PRICES DUE TO #coronavirus 

Hire me: for your assignments/research papers/ Essays/ labreports/ Annotated bibliographies/ spring classes:
My response team is 24/7
I take cashapp/venmo and Paypal https://t.co/hjWVZvUEYo",Neutral
7880,52832,"WV, United States",18-03-2020,Protect your finances and your health with these tips from the WV AG,Positive
7881,52833,berkots ,18-03-2020,"Its super hard to practice social distancing when you work in a grocery store during the COVID-19 pandemic and everyone is taking it seriously EXCEPT for that. 

Guys, grocery stores wont close. Just give us a couple days. Stay at home, be with your family",Extremely Positive
7882,52834,"Lebanon, PA",18-03-2020,"Stay home, folks.  Stay the fuck home!

If you NEED to go to work... fine.

If you NEED to go to the pharmacy, to the grocery store... fine.

Other than that STAY THE FUCK HOME.  YOU FUCKING IDIOTS ARE KILLING PEOPLE!

Why is this hard?

#coronavirus #COVID19",Extremely Negative
7883,52835,,18-03-2020,I'm at the grocery store and this old lady ask for my help to get the last pack of toilet paper off the top shelf. I believe in helping my elders. So I have to do the right thing. I took the toilet paper from the top shelf and ran the f*^k out the store. #coronavirus,Extremely Positive
7884,52836,,18-03-2020,"Hey Winnie were has all the food gone? My local supermarkets have no tinned food, no cleaning stores, no pasta, no rice, now no fresh milk of any kind. So those that want to panic buy cantveven do that! #panickbuying #coronavirus #panickbuyinguk #COVID19 
#BorisJohnson https://t.co/x4ugBm0xUy",Extremely Negative
7885,52837,Here and There,18-03-2020,Those who are hoarders and behind illegitimate hike in prices of things should get coronavirus first. I wish nobody does get it though. Can't wish ill to anybody. But its shameful to see people making money out of ths pendamic #coronavirus #COVID2019 #coronavirusinpakistan #COVID,Negative
7886,52838,"Wichita, Kansas",18-03-2020,Brad Paisleys free grocery store will deliver to the elderly during COVID-19 outbreak: https://t.co/4AgNYx1rcB #KAKEnews,Positive
7887,52839,,18-03-2020,"If you lot didnt panic buy, we would be able to have normal shops weekly without food shortages but your all pathetic little rats?? #Corvid19uk #coronavirus",Extremely Negative
7888,52840,Global,18-03-2020,KBRA releases a research report which discusses the potential ramifications to consumer ABS securitizations due to the coronavirus (COVID-19) pandemic. Read our report: https://t.co/Gp90aEx1HF | #ABS https://t.co/kTtNQuyEA9,Neutral
7889,52841,Central Texas,18-03-2020,An ongoing oil price war and the weakened economy due to COVID-19 are driving prices down https://t.co/NvlTbwIToj,Extremely Negative
7890,52842,"Bakersfield, CA",18-03-2020,"Police said they have not received any local reports of robberies occurring in grocery store parking lots or people going door-to-door offering to test for the coronavirus.

https://t.co/mcOgOSFtxZ",Neutral
7891,52843,"Frankfurt/Main, Deutschland",18-03-2020,"Stocking up: Due to the limitations from #coronavirus, #ecommerce and online shopping are rapidly picking up pace. Thus, @amazon announced plans to add 100,000 full-time and part-time positions across the US to keep up. Learn more: https://t.co/LkvrHI6aZx",Neutral
7892,52844,,18-03-2020,no on e There about 3 000 passengers aboard the Spirit near Africa Food amp drinks have run out Passengers are in a panic No information is being provided on what NCL is doing to get all the passengers home Please help,Negative
7893,52845,"St. Louis, MO",18-03-2020,"The plummeting gas prices are due to a kind of supply-and-demand perfect storm, with an increase in production in Saudi Arabia and Russia partnered with the dramatic decrease in demand caused by the spread of the #coronavirus around the world https://t.co/5hzOchE9OQ",Extremely Positive
7894,52846,"St. Louis, MO",18-03-2020,Gas prices in some parts of the U.S. could drop as low as 99 cents per gallon because of a supply-and-demand perfect storm caused by the #coronavirus pandemic https://t.co/5hzOchVLdq,Neutral
7895,52847,"Colorado Springs/Pueblo, CO",18-03-2020,"CONSUMER ALERT: Scammers are sending phony COVID-19 emails and text messages infecting computers with viruses and ripping-off nervous Americans. Colorado's AG Phil Weiser says ""Do not download, or click the links"" #AlwaysWatchingOutForYou
https://t.co/4qlBRFmL7c",Positive
7896,52848,"Bismarck, ND",18-03-2020,"The grocery stores will set aside Tuesdays and Thursdays from 7 a.m. to 9 a.m. for older adults, pregnant women, and people with compromised immune systems to shop. https://t.co/ZYcOtmql9x",Positive
7897,52849,"Austin, Texas",18-03-2020,Country music star Brad Paisley and actress Kimberly Williams-Paisley are doing their part to make sure Nashville's elderly community is taken care of. ? https://t.co/ifBR39HdyE,Extremely Positive
7898,52850,London,18-03-2020,"US rebar prices continue to hold steady despite growing uncertainty in the market caused by the spread of Covid-19 and its impact on trade, @kallanish reports. Read more steel news: https://t.co/w5TZ7eMSuz #steel #COVID2019 #news",Positive
7899,52851,,18-03-2020,@Iromg My Tesco have no delivery slots for weeks and Im elderly so much for them saying they will help us,Positive
7900,52852,Worthington/Columbus/Urbana,18-03-2020,"#SupremeSacrificeDay  For those each day making #sacrifices for us #Military #FIRE #EMS #LEO #ThankYou

Given this #CoronaVirus time - nurses, doctors, health professionals, grocery store workers, truckers, those who have lost their jobs due to all the shutdowns",Negative
7901,52853,,18-03-2020,"Saw a women at the supermarket take a child's hand who was approximately 6 years old or so and use the child's hand to press the keypad at checkout.  My term for this  ""Uncommon Sense"" strikes again #coronavirus #SocialDistancing #uncommonsense",Positive
7902,52854,"Ellensburg, WA",18-03-2020,"He heard my 7-year-old say, Is it really all gone? He didnt have much. He stopped what he was doing, and came over to us.: Mom encourages us to thank an employee during COVID-19 outbreak https://t.co/sGWIclOmHv via @lovemattersmore",Positive
7903,52855,Luxembourg,18-03-2020,"Luxembourg Prime Minister @Xavier_Bettel, addressing the nation now: You dont need to create a supermarket outlet at home. #StopHoarding #COVID2019 #Luxembourg",Positive
7904,52856,London,18-03-2020,".@Barchester_care Could staff at your care homes organise online food deliveries for residents of assisted living apartments on same site? Res's leave shopping lists outside their door, staff order for several res's to avoid delivery charge. How about it? #COVID2019",Extremely Positive
7905,52857,,18-03-2020,"Most other airlines are reducing prices of their flights but @cathaypacific is putting them up. Nice one guys. $1450 for one way flights to Australia for the rest of the year is ridiculous, especially given the circumstances. #COVID19 #covid19UK #coronavirus @dailytelegraph https://t.co/30wUdsXE7t",Positive
7906,52858,"Texas, USA",18-03-2020,"Hey @Walmart ... our local grocery store, @HEB, is offering free delivery right now. It would be an amazing community service if youd do the same, especially for those who are high risk for getting #coronavirus. What do you say??",Extremely Positive
7907,52859,United States,18-03-2020,"During the #coronavirus outbreak,
please be kind to your grocery store workers.
Were not out of toilet paper &amp; hand sanitizer because we hate you.
The truth is, weve had people working day in and day out, past overtime, to restock shelves.",Extremely Positive
7908,52860,UK,18-03-2020,expressed her horror at all those panic buying and hoarding food having lived through rationing.  Her goddaughter works in Waitrose and someone bought 40 cans of tuna yesterday!!! Why? #coronavirus #bekind #StopPanicBuying,Extremely Negative
7909,52861,"Philadelphia, PA",18-03-2020,"And if you still can't sleep, here are some nice lockdown suggestions from the ADAA: 
https://t.co/goTGcMfJSt",Positive
7910,52862,"Los Angeles, CA",18-03-2020,"All stores (except: grocery stores or pharmacies) should not have open doors. No one needs to buy anything other than essentials right now. CLOSE YOUR DOORS, keep your employees and customers safe! #coronavirus #closeyourdoors",Positive
7911,52863,"London, England",18-03-2020,KEY CONSUMER BEHAVIOR THRESHOLDS IDENTIFIED AS THE CORONAVIRUS OUTBREAK EVOLVES #coronavirus https://t.co/TMqY4XSun8,Neutral
7912,52864,Florida,18-03-2020,If we protect the airlines bottom line let s make sure we protect passengers too Add consumer protections to ensure full refunds for canceled travel,Extremely Positive
7913,52865,"Baltimore, MD",18-03-2020,Lots of open source news options: https://t.co/0aAj71ZcZs,Neutral
7914,52866,"Florida, USA",18-03-2020,"So, I say this as someone that *works from home all the time* and I do most of my shopping online- the #coronavirus is making me crazy. Im great at social distancing but I can no longer avoid people at the grocery and my yogas been cancelled. #namastehome",Extremely Negative
7915,52867,"Occupied Azania, South Africa",18-03-2020,"""SAs banks are issuing fairly cautious official responses to media questions about how they intend to deal with thousands of defaulting business and private clients as the Covid-19 pandemic fallout erodes or halts their income.""
https://t.co/LvHxEjAGN3",Negative
7916,52868,Calgary,18-03-2020,"#WestJet is lying. They are NOT lowering prices to get you out of the country.

These are screen shots for the same flight 2am 12pm 7pm
 #covid_19 #canada  @GlobalNational @globalnews @GlobalCalgary @CTVNews @CNN @JustinTrudeau https://t.co/pfEQVZVRf6",Negative
7917,52869,"Lagos, Nigeria. London, UK",18-03-2020,"US crude prices fall to 17-year at $26.11 a barrel low as #coronavirus spreads
No sugar coating it, Nigerians should be ready. Foreign rice won't do it again, start looking inwards now! Can public officials please also STOP STEALING O! Times have changed
https://t.co/CzmBCyTuSq",Extremely Negative
7918,52870,Where the penguins live,18-03-2020,"This is the ramen, soup, pasta, pasta sauce, &amp; canned tuna aisle at my store. They switched the trucks so 3rd shift is stocking grocery instead of the other side so well have tp and paper towels when we open. ? #COVID19 #Covid_19 #COVID19Ohio https://t.co/QGl1qUlljK",Neutral
7919,52871,"Carmel, IN",18-03-2020,Chain retail reaction #COVID19 https://t.co/5xIifVoR6w,Neutral
7920,52872,,18-03-2020,"Have you not noticed the spectrum of distrust in this country during this time of the Covid-19 pandemic? FDA says buy food for a the week, people bought months worth. Dont panic, gun sales surge. Dont worry we will be back on our feet has fueled dollar devaluation fears.",Extremely Negative
7921,52873,"Portland, Ore.",18-03-2020,Michigan grocery workers tasked with serving customers during the coronavirus pandemic are raking in the overtime while facing a nagging question: Does my job put me in the virus crosshairs? https://t.co/l9C0qKeW3B,Negative
7922,52874,"near Seattle, WA",18-03-2020,Pro tip for surviving the era If you buy cheap grocery store toys on one of your infrequent trips out do not grab anything perfumed My house smells like six different scents of silly putty right now,Positive
7923,52875,Redding CA,18-03-2020,Anyone else starting to feel down and fatalistic Between the threat of contracting social distancing and all that entails shortages at the grocery store possibility of economic collapse with so many people at risk of losing their jobs its hard to remain positive,Extremely Negative
7924,52876,Limbo,18-03-2020,"Its #truth . I checked against recent #receipts . 
@littlecaesars
 actually had the balls to proudly declare they cut #delivery #fees during #coronavirus #quarantine #crisis . THEN THEY RAISED THEIR PRICES!!!! WTF #littlecaesers ? #unethical #pricegouging #douchebags #dickmove",Negative
7925,52877,UK,18-03-2020,"When you fill your fridge with ice for a #music #video and then realise there's a food shortage because of people panic buying. If anyone wants a gin holla! #coronavirus

On a serious note, everyone be #sensible, be https://t.co/KizorXk2Ex",Extremely Negative
7926,52878,"Maryland, USA",18-03-2020,"HIGHLIGHT CLIP from this week's episode of The Boxing Rant podcast: ""Things just got Awkward, a Coronavirus Companion""

A tale from the grocery store during the pandemic pandemonium. #QuarantineLife #coronavirus

Video: https://t.co/W04EWtxUlY 
Audio Only: https://t.co/W5HCzIxZxh https://t.co/kP8wAFRszu",Neutral
7927,52879,"Portland, Oregon",18-03-2020,Why Tech Companies Can Regain Consumer Trust as #Coronavirus Crisis Continues - @eMarketer https://t.co/Wmkng2HwIv,Negative
7928,52880,"Ventura, CA",18-03-2020,"Until our #nation &amp; #globe take this #pandemic seriously, sadly the spread will continue. As I look around my city right now, I still dont see urgency. When Im at grocery store w/gloves=mocked. In public w/mask=mocked. This is difficult, but not hard. Stay home #COVID2019",Extremely Negative
7929,52881,Liverpool,18-03-2020,  How will this affect those unable to pay living costs  What about rent other bills  Is other help available Rishi Sunak has announced a 3 month mortgage break but what does it mean for you explains all,Positive
7930,52882,London UK  SW6,18-03-2020,"People are seen at the fruit and vegetable aisle in Sainsbury's supermarket as the coronavirus disease (COVID-19) outbreak continues, in Fulham, London, Britain March 18, 2020. REUTERS/Kevin Coombs https://t.co/fBdOyzQHCi",Neutral
7931,52883,London UK  SW6,18-03-2020,"Seventy one year-old Moira Welikanna wears medical gloves as she queues for tinned food at Iceland supermarket as the coronavirus disease (COVID-19) outbreak continues, in Fulham, London, Britain March 18, 2020. REUTERS/Kevin Coombs https://t.co/QkMM7D0cfY",Neutral
7932,52884,"Washington, DC",18-03-2020,@BlueYonder_AI  #COVID19 #supplychain risk tracker is one of the things in our #coronavirus resource center dedicated to helping our #retail and #manufacturing customers replenish needed consumer goods faster during this crisis.  Learn more here &gt; http,Negative
7933,52885,"Los Angeles, CA",18-03-2020,"Gas prices could hit 99 cents in some states due to #coronavirus and supplies, expert says https://t.co/UTVtG9IJsT",Neutral
7934,52886,"Pine Mountain Club, CA 94222",18-03-2020,"Charles Koch, the conservative billionaire behind Americans for Prosperity whos now worth $40.6 billion by Forbes estimates. (His brother David died last summer.)

Consumer-related panic buying due to COVID-19 has caused a significant increase in orders beginning last week,",Negative
7935,52887,"Quebec, Canada",18-03-2020,"@econtalker it occurs to me that money is a short term problem/solution. In the medium to long term, we need people making things and providing services. A system of testing for COVID-19 antibodies and then clearing people to rejoin the work/consumer mark",Negative
7936,52888,,18-03-2020,New #coronavirus can survive on some surfaces for days! I've been doing wiping down all fruit &amp; store bought packages with Hydrogen Peroxide. Cause I've seen people coughing and hacking at the grocery store. #WednesdayWisdom https://t.co/9wy50zEJCY,Neutral
7937,52889,"Marang, Terengganu",18-03-2020,"#RestrictedMovementOrderMY 
1st Wave - From China
2nd Wave - Spreads into the world 
3rd Wave - Local Mass Gathering like Supermarket, Bus Station, Police Station Gathering
4th Wave - Cuti2 @ Kampung 
5th Wave - Aliens Invasion! ??

#RestrictedMovementOrder #COVID2019 #COVID19",Positive
7938,52890,"Milton, Canada",18-03-2020,"Oil prices at $23.18
#Oilprices #coronavirus",Neutral
7939,52891,"Milton, Canada",18-03-2020,"Oil prices at $22.90
#Oilprices #coronavirus #CoronaVirusUpdate",Neutral
7940,52892,"Fayetteville, NC",18-03-2020,"I went to the grocery store to get a few things right..

 Apparently the keep six feet away from someone and staying at home still doesn't apply to people. Why the hell are you hanging out at a grocery store just laughing and talking. #QuarantineLife #COVID19 #coronavirus https://t.co/F2QfmKnTOV",Negative
7941,52893,England,18-03-2020,What to buy at the #grocery store during a #pandemic  #COVID2019 #lockdown plans  https://t.co/5eAASMQ0Wv,Neutral
7942,52894,"Melbourne, Victoria",18-03-2020,"@TimRRead @MadFckingWitch @Channel9 . @AFL it would be an incredible gesture if one of your players addressed the nation tomorrow before the game - to the tune of no more supermarket stockpiling.

A lot of these folk are your audience, lets use ",Negative
7943,52895,Boston College,18-03-2020,@FTC warns about scams around the federal promise to send households a check: DO NOT pay anything. don't give out your Social Security number to ANYONE.  https://t.co/Q20m88n3lX  #fraud #scamaware #coronavirus  Please share this. https://t.co/0mRUvcbPeC,Positive
7944,52896,"Wolfville, Nova Scotia",18-03-2020,"Canada's big grocers say there's enough food stock to go around!
Amid panic buying due to concerns around the spread of COVID-19, Canadian grocers are assuring customers they have enough supply to go around for most products.
https://t.co/GFI97v9SeX",Negative
7945,52897,Washington DC,18-03-2020,"Telecommuting, online shopping, and streaming video are all good bets as the #coronavirus crisis spreads and changes the way we live our lives. https://t.co/RHaDuszn1e",Negative
7946,52898,West Yorkshire,18-03-2020,"So self isolating for 14 days going to need food and I cant get an @asda delivery slot until the 2nd April ????I'll be out of the house by then, I can manage but I really feel for the elderly and vulnerable people #coronavirus #StopPanicBuying",Negative
